Date	Session	Exercise ID	Exercise Name	1RM	Total Weight Lifted	Max Weight Lifted	Weight Units	Set	Weight	Reps	Time From	Time To	Time Total	Distance	Distance Units	Angle	Calories	Average Heart Rate	Max Heart Rate	Notes
2025-10-24	1	57748762						3	165.00	10										
2025-10-24	1	299	"Leg-Hip Raises (Parallel Bar)"	127.0	2,285.4	95.2	lb	1	35.00	10										""
2025-10-24	1	299						2	35.00	8										
2025-10-24	1	299						3	35.00	6										
2025-10-24	1	2040265246	"Bi Precor Curls"	146.7	3,840.0	110.0	lb	1	80.00	15										""
2025-10-24	1	2040265246						2	110.00	10										
2025-10-24	1	2040265246						3	110.00	8										
2025-10-24	1	2040265246						4	110.00	6										
2025-10-24	1	1950531978	"Bi Arm Curls (Dumbbell, Standing) 1"	115.2	2,400.0	80.0	lb	1	80.00	12										""
2025-10-24	1	1950531978						2	80.00	10										
2025-10-24	1	1950531978						3	80.00	8										
2025-10-24	1	1950531978						4	0.00	0										
2025-10-24	1	278	"Bent Over Row (Smith Machine)"	235.9	5,900.0	190.0	lb	1	140.00	15										""
2025-10-24	1	278						2	190.00	8										
2025-10-24	1	278						3	190.00	6										
2025-10-24	1	278						4	190.00	6										
2025-10-24	1	287	"Shrugs (Smith Machine)"	391.1	9,675.0	315.0	lb	1	225.00	15										""
2025-10-24	1	287						2	315.00	8										
2025-10-24	1	287						3	315.00	6										
2025-10-24	1	287						4	315.00	6										
2025-10-24	1	-1170200923	"Lats Precor Down"	280.1	7,710.0	210.0	lb	1	150.00	15										""
2025-10-24	1	-1170200923						2	210.00	10										
2025-10-24	1	-1170200923						3	210.00	8										
2025-10-24	1	-1170200923						4	210.00	8										
2025-10-24	1	-732744357	"Mid Back Precor Cable Row"	226.7	5,730.0	170.0	lb	1	110.00	15										""
2025-10-24	1	-732744357						2	170.00	10										
2025-10-24	1	-732744357						3	170.00	8										
2025-10-24	1	-732744357						4	170.00	6										
2025-10-24	1	1432726018	"Rotator, Cuft Flyers internal"	173.4	4,550.0	130.0	lb	1	130.00	15										""
2025-10-24	1	1432726018						2	130.00	10										
2025-10-24	1	1432726018						3	130.00	10										
2025-10-24	1	-1795718617	"Wrist Curls rope"	10.6	30.0	10.0	lb	1	10.00	3										""
2025-10-24	1	-1795718617						2	0.00	0										
2025-10-24	1	-1795718617						3	0.00	0										
2025-10-25	1	-1788024542	"Legs Glute Precor Extension"	173.4	5,250.0	130.0	lb	1	90.00	15										""
2025-10-25	1	-1788024542						2	130.00	10										
2025-10-25	1	-1788024542						3	130.00	8										
2025-10-25	1	-1788024542						4	130.00	6										
2025-10-25	1	-1788024542						5	130.00	6										
2025-10-25	1	113	"Squats (Smith Machine)"	279.4	7,950.0	225.0	lb	1	140.00	15										""
2025-10-25	1	113						2	225.00	8										
2025-10-25	1	113						3	225.00	6										
2025-10-25	1	113						4	225.00	6										
2025-10-25	1	113						5	225.00	6										
2025-10-25	1	1551852276	"Legs Precor Press"	397.3	11,920.0	320.0	lb	1	240.00	15										""
2025-10-25	1	1551852276						2	320.00	8										
2025-10-25	1	1551852276						3	320.00	6										
2025-10-25	1	1551852276						4	320.00	6										
2025-10-25	1	1551852276						5	320.00	6										
2025-10-25	1	1257704043	"Legs Quad Precor Entension"	352.9	12,220.0	245.0	lb	1	170.00	20										""
2025-10-25	1	1257704043						2	245.00	12										
2025-10-25	1	1257704043						3	245.00	10										
2025-10-25	1	1257704043						4	245.00	8										
2025-10-25	1	1257704043						5	245.00	6										
2025-10-25	1	-512140207	"Back Precor Extension"	295.3	8,700.0	205.0	lb	1	170.00	15										""
2025-10-25	1	-512140207						2	205.00	12										
2025-10-25	1	-512140207						3	205.00	10										
2025-10-25	1	-512140207						4	205.00	8										
2025-10-25	1	1376818569	"Inner thigh Precor (Machine, Seated)"	288.1	8,550.0	200.0	lb	1	170.00	15										""
2025-10-25	1	1376818569						2	200.00	12										
2025-10-25	1	1376818569						3	200.00	10										
2025-10-25	1	1376818569						4	200.00	8										
2025-10-25	1	-906318033	"Outer thigh Precor (Machine, Seated)"	266.7	7,200.0	200.0	lb	1	160.00	15										""
2025-10-25	1	-906318033						2	200.00	10										
2025-10-25	1	-906318033						3	200.00	8										
2025-10-25	1	-906318033						4	200.00	6										
2025-10-25	1	1358989622	"Legs Ham Precor Curl"	226.7	7,480.0	170.0	lb	1	140.00	15										""
2025-10-25	1	1358989622						2	170.00	10										
2025-10-25	1	1358989622						3	170.00	8										
2025-10-25	1	1358989622						4	170.00	8										
2025-10-25	1	1358989622						5	160.00	6										
2025-10-25	1	1351020487	"External rotation press"	14.4	360.0	10.0	lb	1	10.00	12										""
2025-10-25	1	1351020487						2	10.00	12										
2025-10-25	1	1351020487						3	10.00	12										
2025-10-27	1	74	"Front Raises (Dumbbell)"	80.0	1,440.0	60.0	lb	1	60.00	10										""
2025-10-27	1	74						2	60.00	8										
2025-10-27	1	74						3	60.00	6										
2025-10-27	1	76	"Lateral Raises (Dumbbell)"	57.6	1,200.0	40.0	lb	1	40.00	12										""
2025-10-27	1	76						2	40.00	10										
2025-10-27	1	76						3	40.00	8										
2025-10-27	1	-1603362153	"Delt Precor Press"	266.7	7,050.0	200.0	lb	1	150.00	15										""
2025-10-27	1	-1603362153						2	200.00	10										
2025-10-27	1	-1603362153						3	200.00	8										
2025-10-27	1	-1603362153						4	200.00	6										
2025-10-27	1	-1679107088	"Tri Pecor Cable Down"	158.5	4,650.0	110.0	lb	1	90.00	15										""
2025-10-27	1	-1679107088						2	110.00	12										
2025-10-27	1	-1679107088						3	110.00	10										
2025-10-27	1	-1679107088						4	110.00	8										
2025-10-27	1	18	"Triceps Kickbacks (Dumbbell)"	64.8	1,440.0	45.0	lb	1	45.00	12										""
2025-10-27	1	18						2	45.00	10										
2025-10-27	1	18						3	45.00	10										
2025-10-27	1	-1468095461	"Rotator, Cuft Flyers cable external"	19.6	425.0	12.5	lb	1	12.50	20										""
2025-10-27	1	-1468095461						2	12.50	14										
2025-10-27	1	250	"Machine Seated Rear Raises"	226.7	6,030.0	170.0	lb	1	130.00	15										""
2025-10-27	1	250						2	170.00	10										
2025-10-27	1	250						3	170.00	8										
2025-10-27	1	250						4	170.00	6										
2025-10-27	1	1051563442	"Pec Precor Fly"	360.2	11,280.0	230.0	lb	1	200.00	15										""
2025-10-27	1	1051563442						2	230.00	14										
2025-10-27	1	1051563442						3	230.00	12										
2025-10-27	1	1051563442						4	230.00	10										
2025-10-27	1	-1120823723	"CCW Wrist Curls rope"	10.6	30.0	10.0	lb	1	10.00	3										""
2025-10-27	1	619794490	"Pec Precor Press"	293.4	7,530.0	220.0	lb	1	150.00	15										""
2025-10-27	1	619794490						2	220.00	10										
2025-10-27	1	619794490						3	220.00	8										
2025-10-27	1	619794490						4	220.00	6										
2025-10-27	1	293	"Bench Press (Smith Machine)"	260.7	6,300.0	210.0	lb	1	140.00	15										""
2025-10-27	1	293						2	210.00	8										
2025-10-27	1	293						3	210.00	6										
2025-10-27	1	293						4	210.00	6										
2025-10-27	1	296	"Bench Press (Smith Machine, Incline)"	235.9	5,900.0	190.0	lb	1	140.00	15										""
2025-10-27	1	296						2	190.00	8										
2025-10-27	1	296						3	190.00	6										
2025-10-27	1	296						4	190.00	6										
2025-10-28	1	1818329018	"Abs Precor"	266.7	7,350.0	200.0	lb	1	170.00	15										""
2025-10-28	1	1818329018						2	200.00	10										
2025-10-28	1	1818329018						3	200.00	8										
2025-10-28	1	1818329018						4	200.00	6										
2025-10-28	1	57748762	"Oblique Precor Machine"	258.4	5,940.0	165.0	lb	1	165.00	14										""
2025-10-28	1	57748762						2	165.00	12										
2025-10-28	1	57748762						3	165.00	10										
2025-10-28	1	2040265246	"Bi Precor Curls"	146.7	3,840.0	110.0	lb	1	80.00	15										""
2025-10-28	1	2040265246						2	110.00	10										
2025-10-28	1	2040265246						3	110.00	8										
2025-10-28	1	2040265246						4	110.00	6										
2025-10-28	1	299	"Leg-Hip Raises (Parallel Bar)"	127.6	2,296.5	95.7	lb	1	35.00	10										""
2025-10-28	1	299						2	35.00	8										
2025-10-28	1	299						3	35.00	6										
2025-10-28	1	1950531978	"Bi Arm Curls (Dumbbell, Standing) 1"	115.2	2,400.0	80.0	lb	1	80.00	12										""
2025-10-28	1	1950531978						2	80.00	10										
2025-10-28	1	1950531978						3	80.00	8										
2025-10-28	1	1950531978						4	0.00	0										
2025-10-28	1	1432726018	"Rotator, Cuft Flyers internal"	186.7	4,750.0	140.0	lb	1	130.00	15										""
2025-10-28	1	1432726018						2	140.00	10										
2025-10-28	1	1432726018						3	140.00	10										
2025-10-28	1	278	"Bent Over Row (Smith Machine)"	235.9	5,900.0	190.0	lb	1	140.00	15										""
2025-10-28	1	278						2	190.00	8										
2025-10-28	1	278						3	190.00	6										
2025-10-28	1	278						4	190.00	6										
2025-10-28	1	287	"Shrugs (Smith Machine)"	391.1	9,675.0	315.0	lb	1	225.00	15										""
2025-10-28	1	287						2	315.00	8										
2025-10-28	1	287						3	315.00	6										
2025-10-28	1	287						4	315.00	6										
2025-10-28	1	-1170200923	"Lats Precor Down"	280.1	7,710.0	210.0	lb	1	150.00	15										""
2025-10-28	1	-1170200923						2	210.00	10										
2025-10-28	1	-1170200923						3	210.00	8										
2025-10-28	1	-1170200923						4	210.00	8										
2025-10-28	1	-732744357	"Mid Back Precor Cable Row"	226.7	5,730.0	170.0	lb	1	110.00	15										""
2025-10-28	1	-732744357						2	170.00	10										
2025-10-28	1	-732744357						3	170.00	8										
2025-10-28	1	-732744357						4	170.00	6										
2025-10-29	1	-1788024542	"Legs Glute Precor Extension"	173.4	5,250.0	130.0	lb	1	90.00	15										""
2025-10-29	1	-1788024542						2	130.00	10										
2025-10-29	1	-1788024542						3	130.00	8										
2025-10-29	1	-1788024542						4	130.00	6										
2025-10-29	1	-1788024542						5	130.00	6										
2025-10-29	1	113	"Squats (Smith Machine)"	279.4	7,950.0	225.0	lb	1	140.00	15										""
2025-10-29	1	113						2	225.00	8										
2025-10-29	1	113						3	225.00	6										
2025-10-29	1	113						4	225.00	6										
2025-10-29	1	113						5	225.00	6										
2025-10-29	1	1551852276	"Legs Precor Press"	397.3	11,920.0	320.0	lb	1	240.00	15										""
2025-10-29	1	1551852276						2	320.00	8										
2025-10-29	1	1551852276						3	320.00	6										
2025-10-29	1	1551852276						4	320.00	6										
2025-10-29	1	1551852276						5	320.00	6										
2025-10-29	1	1257704043	"Legs Quad Precor Entension"	352.9	11,520.0	245.0	lb	1	180.00	15										""
2025-10-29	1	1257704043						2	245.00	12										
2025-10-29	1	1257704043						3	245.00	10										
2025-10-29	1	1257704043						4	245.00	8										
2025-10-29	1	1257704043						5	245.00	6										
2025-10-29	1	-512140207	"Back Precor Extension"	295.3	8,700.0	205.0	lb	1	170.00	15										""
2025-10-29	1	-512140207						2	205.00	12										
2025-10-29	1	-512140207						3	205.00	10										
2025-10-29	1	-512140207						4	205.00	8										
2025-10-29	1	1358989622	"Legs Ham Precor Curl"	226.7	7,480.0	170.0	lb	1	140.00	15										""
2025-10-29	1	1358989622						2	170.00	10										
2025-10-29	1	1358989622						3	170.00	8										
2025-10-29	1	1358989622						4	170.00	8										
2025-10-29	1	1358989622						5	160.00	6										
2025-10-29	1	1351020487	"External rotation press"	14.4	360.0	10.0	lb	1	10.00	12										""
2025-10-29	1	1351020487						2	10.00	12										
2025-10-29	1	1351020487						3	10.00	12										
2025-10-29	1	148	"Seated Calf Raises (Machine)"	253.4	4,560.0	190.0	lb	1	190.00	10										""
2025-10-29	1	148						2	190.00	8										
2025-10-29	1	148						3	190.00	6										
2025-10-30	1	74	"Front Raises (Dumbbell)"	80.0	1,440.0	60.0	lb	1	60.00	10										""
2025-10-30	1	74						2	60.00	8										
2025-10-30	1	74						3	60.00	6										
2025-10-30	1	76	"Lateral Raises (Dumbbell)"	57.6	1,200.0	40.0	lb	1	40.00	12										""
2025-10-30	1	76						2	40.00	10										
2025-10-30	1	76						3	40.00	8										
2025-10-30	1	-1603362153	"Delt Precor Press"	266.7	7,050.0	200.0	lb	1	150.00	15										""
2025-10-30	1	-1603362153						2	200.00	10										
2025-10-30	1	-1603362153						3	200.00	8										
2025-10-30	1	-1603362153						4	200.00	6										
2025-10-30	1	-1679107088	"Tri Pecor Cable Down"	158.5	4,650.0	110.0	lb	1	90.00	15										""
2025-10-30	1	-1679107088						2	110.00	12										
2025-10-30	1	-1679107088						3	110.00	10										
2025-10-30	1	-1679107088						4	110.00	8										
2025-10-30	1	18	"Triceps Kickbacks (Dumbbell)"	70.5	1,620.0	45.0	lb	1	45.00	14										""
2025-10-30	1	18						2	45.00	12										
2025-10-30	1	18						3	45.00	10										
2025-10-30	1	-1468095461	"Rotator, Cuft Flyers cable external"	20.2	308.0	14.0	lb	1	14.00	12										""
2025-10-30	1	-1468095461						2	14.00	10										
2025-10-30	1	250	"Machine Seated Rear Raises"	244.9	7,050.0	170.0	lb	1	130.00	15										""
2025-10-30	1	250						2	170.00	12										
2025-10-30	1	250						3	170.00	10										
2025-10-30	1	250						4	170.00	8										
2025-10-30	1	1051563442	"Pec Precor Fly"	345.7	10,200.0	240.0	lb	1	200.00	15										""
2025-10-30	1	1051563442						2	240.00	12										
2025-10-30	1	1051563442						3	240.00	10										
2025-10-30	1	1051563442						4	240.00	8										
2025-10-30	1	619794490	"Pec Precor Press"	293.4	7,530.0	220.0	lb	1	150.00	15										""
2025-10-30	1	619794490						2	220.00	10										
2025-10-30	1	619794490						3	220.00	8										
2025-10-30	1	619794490						4	220.00	6										
2025-10-30	1	293	"Bench Press (Smith Machine)"	280.1	7,140.0	210.0	lb	1	140.00	15										""
2025-10-30	1	293						2	210.00	10										
2025-10-30	1	293						3	210.00	8										
2025-10-30	1	293						4	210.00	6										
2025-10-30	1	296	"Bench Press (Smith Machine, Incline)"	235.9	5,900.0	190.0	lb	1	140.00	15										""
2025-10-30	1	296						2	190.00	8										
2025-10-30	1	296						3	190.00	6										
2025-10-30	1	296						4	190.00	6										
2025-10-30	1	-1120823723	"CCW Wrist Curls rope"	10.6	30.0	10.0	lb	1	10.00	3										""
2025-10-31	1	57748762	"Oblique Precor Machine"	258.4	5,940.0	165.0	lb	1	165.00	14										""
2025-10-31	1	57748762						2	165.00	12										
2025-10-31	1	57748762						3	165.00	10										
2025-10-31	1	299	"Leg-Hip Raises (Parallel Bar)"	127.6	2,296.5	95.7	lb	1	35.00	10										""
2025-10-31	1	299						2	35.00	8										
2025-10-31	1	299						3	35.00	6										
2025-10-31	1	2040265246	"Bi Precor Curls"	146.7	3,840.0	110.0	lb	1	80.00	15										""
2025-10-31	1	2040265246						2	110.00	10										
2025-10-31	1	2040265246						3	110.00	8										
2025-10-31	1	2040265246						4	110.00	6										
2025-10-31	1	1818329018	"Abs Precor"	266.7	7,350.0	200.0	lb	1	170.00	15										""
2025-10-31	1	1818329018						2	200.00	10										
2025-10-31	1	1818329018						3	200.00	8										
2025-10-31	1	1818329018						4	200.00	6										
2025-10-31	1	1950531978	"Bi Arm Curls (Dumbbell, Standing) 1"	125.3	2,880.0	80.0	lb	1	80.00	14										""
2025-10-31	1	1950531978						2	80.00	12										
2025-10-31	1	1950531978						3	80.00	10										
2025-10-31	1	1950531978						4	0.00	0										
2025-10-31	1	-732744357	"Mid Back Precor Cable Row"	226.7	5,730.0	170.0	lb	1	110.00	15										""
2025-10-31	1	-732744357						2	170.00	10										
2025-10-31	1	-732744357						3	170.00	8										
2025-10-31	1	-732744357						4	170.00	6										
2025-10-31	1	1432726018	"Rotator, Cuft Flyers internal"	186.7	4,750.0	140.0	lb	1	130.00	15										""
2025-10-31	1	1432726018						2	140.00	10										
2025-10-31	1	1432726018						3	140.00	10										
2025-10-31	1	-1170200923	"Lats Precor Down"	280.1	7,710.0	210.0	lb	1	150.00	15										""
2025-10-31	1	-1170200923						2	210.00	10										
2025-10-31	1	-1170200923						3	210.00	8										
2025-10-31	1	-1170200923						4	210.00	8										
2025-10-31	1	278	"Bent Over Row (Smith Machine)"	235.9	5,900.0	190.0	lb	1	140.00	15										""
2025-10-31	1	278						2	190.00	8										
2025-10-31	1	278						3	190.00	6										
2025-10-31	1	278						4	190.00	6										
2025-10-31	1	287	"Shrugs (Smith Machine)"	391.1	9,675.0	315.0	lb	1	225.00	15										""
2025-10-31	1	287						2	315.00	8										
2025-10-31	1	287						3	315.00	6										
2025-10-31	1	287						4	315.00	6										
2025-10-31	1	-1795718617	"Wrist Curls rope"	10.6	30.0	10.0	lb	1	10.00	3										""
2025-10-31	1	-1795718617						2	0.00	0										
2025-10-31	1	-1795718617						3	0.00	0										
2025-11-01	1	-1788024542	"Legs Glute Precor Extension"	173.4	5,250.0	130.0	lb	1	90.00	15										""
2025-11-01	1	-1788024542						2	130.00	10										
2025-11-01	1	-1788024542						3	130.00	8										
2025-11-01	1	-1788024542						4	130.00	6										
2025-11-01	1	-1788024542						5	130.00	6										
2025-11-01	1	113	"Squats (Smith Machine)"	300.1	8,850.0	225.0	lb	1	140.00	15										""
2025-11-01	1	113						2	225.00	10										
2025-11-01	1	113						3	225.00	8										
2025-11-01	1	113						4	225.00	6										
2025-11-01	1	113						5	225.00	6										
2025-11-01	1	1551852276	"Legs Precor Press"	397.3	11,920.0	320.0	lb	1	240.00	15										""
2025-11-01	1	1551852276						2	320.00	8										
2025-11-01	1	1551852276						3	320.00	6										
2025-11-01	1	1551852276						4	320.00	6										
2025-11-01	1	1551852276						5	320.00	6										
2025-11-01	1	1257704043	"Legs Quad Precor Entension"	352.9	11,520.0	245.0	lb	1	180.00	15										""
2025-11-01	1	1257704043						2	245.00	12										
2025-11-01	1	1257704043						3	245.00	10										
2025-11-01	1	1257704043						4	245.00	8										
2025-11-01	1	1257704043						5	245.00	6										
2025-11-01	1	-512140207	"Back Precor Extension"	295.3	8,700.0	205.0	lb	1	170.00	15										""
2025-11-01	1	-512140207						2	205.00	12										
2025-11-01	1	-512140207						3	205.00	10										
2025-11-01	1	-512140207						4	205.00	8										
2025-11-01	1	-906318033	"Outer thigh Precor (Machine, Seated)"	266.7	7,200.0	200.0	lb	1	160.00	15										""
2025-11-01	1	-906318033						2	200.00	10										
2025-11-01	1	-906318033						3	200.00	8										
2025-11-01	1	-906318033						4	200.00	6										
2025-11-01	1	1351020487	"External rotation press"	18.6	360.0	15.0	lb	1	10.00	15										""
2025-11-01	1	1351020487						2	15.00	8										
2025-11-01	1	1351020487						3	15.00	6										
2025-11-01	1	148	"Seated Calf Raises (Machine)"	230.5	6,900.0	160.0	lb	1	140.00	15										""
2025-11-01	1	148						2	160.00	12										
2025-11-01	1	148						3	160.00	10										
2025-11-01	1	148						4	160.00	8										
2025-11-01	1	1358989622	"Legs Ham Precor Curl"	226.7	7,480.0	170.0	lb	1	140.00	15										""
2025-11-01	1	1358989622						2	170.00	10										
2025-11-01	1	1358989622						3	170.00	8										
2025-11-01	1	1358989622						4	170.00	8										
2025-11-01	1	1358989622						5	160.00	6										
2025-11-03	1	74	"Front Raises (Dumbbell)"	80.0	1,440.0	60.0	lb	1	60.00	10										""
2025-11-03	1	74						2	60.00	8										
2025-11-03	1	74						3	60.00	6										
2025-11-03	1	76	"Lateral Raises (Dumbbell)"	57.6	1,200.0	40.0	lb	1	40.00	12										""
2025-11-03	1	76						2	40.00	10										
2025-11-03	1	76						3	40.00	8										
2025-11-03	1	-1603362153	"Delt Precor Press"	266.7	7,050.0	200.0	lb	1	150.00	15										""
2025-11-03	1	-1603362153						2	200.00	10										
2025-11-03	1	-1603362153						3	200.00	8										
2025-11-03	1	-1603362153						4	200.00	6										
2025-11-03	1	-1679107088	"Tri Pecor Cable Down"	158.5	4,650.0	110.0	lb	1	90.00	15										""
2025-11-03	1	-1679107088						2	110.00	12										
2025-11-03	1	-1679107088						3	110.00	10										
2025-11-03	1	-1679107088						4	110.00	8										
2025-11-03	1	18	"Triceps Kickbacks (Dumbbell)"	66.7	1,300.0	50.0	lb	1	50.00	10										""
2025-11-03	1	18						2	50.00	8										
2025-11-03	1	18						3	50.00	8										
2025-11-03	1	619794490	"Pec Precor Press"	293.4	7,530.0	220.0	lb	1	150.00	15										""
2025-11-03	1	619794490						2	220.00	10										
2025-11-03	1	619794490						3	220.00	8										
2025-11-03	1	619794490						4	220.00	6										
2025-11-03	1	250	"Machine Seated Rear Raises"	244.9	7,050.0	170.0	lb	1	130.00	15										""
2025-11-03	1	250						2	170.00	12										
2025-11-03	1	250						3	170.00	10										
2025-11-03	1	250						4	170.00	8										
2025-11-03	1	1051563442	"Pec Precor Fly"	345.7	10,200.0	240.0	lb	1	200.00	15										""
2025-11-03	1	1051563442						2	240.00	12										
2025-11-03	1	1051563442						3	240.00	10										
2025-11-03	1	1051563442						4	240.00	8										
2025-11-03	1	293	"Bench Press (Smith Machine)"	280.1	7,140.0	210.0	lb	1	140.00	15										""
2025-11-03	1	293						2	210.00	10										
2025-11-03	1	293						3	210.00	8										
2025-11-03	1	293						4	210.00	6										
2025-11-03	1	296	"Bench Press (Smith Machine, Incline)"	235.9	5,900.0	190.0	lb	1	140.00	15										""
2025-11-03	1	296						2	190.00	8										
2025-11-03	1	296						3	190.00	6										
2025-11-03	1	296						4	190.00	6										
2025-11-03	1	-1468095461	"Rotator, Cuft Flyers cable external"	18.7	240.0	14.0	lb	1	14.00	10										""
2025-11-03	1	-1468095461						2	12.50	8										
2025-11-03	1	-1120823723	"CCW Wrist Curls rope"	10.6	30.0	10.0	lb	1	10.00	3										""
2025-11-04	1	1818329018	"Abs Precor"	266.7	7,350.0	200.0	lb	1	170.00	15										""
2025-11-04	1	1818329018						2	200.00	10										
2025-11-04	1	1818329018						3	200.00	8										
2025-11-04	1	1818329018						4	200.00	6										
2025-11-04	1	299	"Leg-Hip Raises (Parallel Bar)"	127.0	2,285.4	95.2	lb	1	35.00	10										""
2025-11-04	1	299						2	35.00	8										
2025-11-04	1	299						3	35.00	6										
2025-11-04	1	57748762	"Oblique Precor Machine"	258.4	5,940.0	165.0	lb	1	165.00	14										""
2025-11-04	1	57748762						2	165.00	12										
2025-11-04	1	57748762						3	165.00	10										
2025-11-04	1	2040265246	"Bi Precor Curls"	146.7	3,840.0	110.0	lb	1	80.00	15										""
2025-11-04	1	2040265246						2	110.00	10										
2025-11-04	1	2040265246						3	110.00	8										
2025-11-04	1	2040265246						4	110.00	6										
2025-11-04	1	1950531978	"Bi Arm Curls (Dumbbell, Standing) 1"	111.7	1,800.0	90.0	lb	1	90.00	8										""
2025-11-04	1	1950531978						2	90.00	6										
2025-11-04	1	1950531978						3	90.00	6										
2025-11-04	1	1950531978						4	0.00	0										
2025-11-04	1	1432726018	"Rotator, Cuft Flyers internal"	186.7	4,750.0	140.0	lb	1	130.00	15										""
2025-11-04	1	1432726018						2	140.00	10										
2025-11-04	1	1432726018						3	140.00	10										
2025-11-04	1	278	"Bent Over Row (Smith Machine)"	235.9	5,900.0	190.0	lb	1	140.00	15										""
2025-11-04	1	278						2	190.00	8										
2025-11-04	1	278						3	190.00	6										
2025-11-04	1	278						4	190.00	6										
2025-11-04	1	287	"Shrugs (Smith Machine)"	391.1	9,675.0	315.0	lb	1	225.00	15										""
2025-11-04	1	287						2	315.00	8										
2025-11-04	1	287						3	315.00	6										
2025-11-04	1	287						4	315.00	6										
2025-11-04	1	-1170200923	"Lats Precor Down"	280.1	7,710.0	210.0	lb	1	150.00	15										""
2025-11-04	1	-1170200923						2	210.00	10										
2025-11-04	1	-1170200923						3	210.00	8										
2025-11-04	1	-1170200923						4	210.00	8										
2025-11-04	1	-732744357	"Mid Back Precor Cable Row"	226.7	5,730.0	170.0	lb	1	110.00	15										""
2025-11-04	1	-732744357						2	170.00	10										
2025-11-04	1	-732744357						3	170.00	8										
2025-11-04	1	-732744357						4	170.00	6										
2025-11-04	1	-1795718617	"Wrist Curls rope"	10.6	30.0	10.0	lb	1	10.00	3										""
2025-11-04	1	-1795718617						2	0.00	0										
2025-11-04	1	-1795718617						3	0.00	0										
2025-11-05	1	-1788024542	"Legs Glute Precor Extension"	173.4	5,250.0	130.0	lb	1	90.00	15										""
2025-11-05	1	-1788024542						2	130.00	10										
2025-11-05	1	-1788024542						3	130.00	8										
2025-11-05	1	-1788024542						4	130.00	6										
2025-11-05	1	-1788024542						5	130.00	6										
2025-11-05	1	113	"Squats (Smith Machine)"	300.1	8,850.0	225.0	lb	1	140.00	15										""
2025-11-05	1	113						2	225.00	10										
2025-11-05	1	113						3	225.00	8										
2025-11-05	1	113						4	225.00	6										
2025-11-05	1	113						5	225.00	6										
2025-11-05	1	1358989622	"Legs Ham Precor Curl"	226.7	7,480.0	170.0	lb	1	140.00	15										""
2025-11-05	1	1358989622						2	170.00	10										
2025-11-05	1	1358989622						3	170.00	8										
2025-11-05	1	1358989622						4	170.00	8										
2025-11-05	1	1358989622						5	160.00	6										
2025-11-05	1	1551852276	"Legs Precor Press"	397.3	11,920.0	320.0	lb	1	240.00	15										""
2025-11-05	1	1551852276						2	320.00	8										
2025-11-05	1	1551852276						3	320.00	6										
2025-11-05	1	1551852276						4	320.00	6										
2025-11-05	1	1551852276						5	320.00	6										
2025-11-05	1	-512140207	"Back Precor Extension"	295.3	8,700.0	205.0	lb	1	170.00	15										""
2025-11-05	1	-512140207						2	205.00	12										
2025-11-05	1	-512140207						3	205.00	10										
2025-11-05	1	-512140207						4	205.00	8										
2025-11-05	1	-906318033	"Outer thigh Precor (Machine, Seated)"	266.7	7,200.0	200.0	lb	1	160.00	15										""
2025-11-05	1	-906318033						2	200.00	10										
2025-11-05	1	-906318033						3	200.00	8										
2025-11-05	1	-906318033						4	200.00	6										
2025-11-05	1	1351020487	"External rotation press"	18.6	360.0	15.0	lb	1	10.00	15										""
2025-11-05	1	1351020487						2	15.00	8										
2025-11-05	1	1351020487						3	15.00	6										
2025-11-05	1	1257704043	"Legs Quad Precor Entension"	352.9	11,520.0	245.0	lb	1	180.00	15										""
2025-11-05	1	1257704043						2	245.00	12										
2025-11-05	1	1257704043						3	245.00	10										
2025-11-05	1	1257704043						4	245.00	8										
2025-11-05	1	1257704043						5	245.00	6										
2025-11-05	1	148	"Seated Calf Raises (Machine)"	230.5	6,900.0	160.0	lb	1	140.00	15										""
2025-11-05	1	148						2	160.00	12										
2025-11-05	1	148						3	160.00	10										
2025-11-05	1	148						4	160.00	8										
2025-11-06	1	74	"Front Raises (Dumbbell)"	80.0	1,440.0	60.0	lb	1	60.00	10										""
2025-11-06	1	74						2	60.00	8										
2025-11-06	1	74						3	60.00	6										
2025-11-06	1	76	"Lateral Raises (Dumbbell)"	57.6	1,200.0	40.0	lb	1	40.00	12										""
2025-11-06	1	76						2	40.00	10										
2025-11-06	1	76						3	40.00	8										
2025-11-06	1	-1603362153	"Delt Precor Press"	266.7	7,050.0	200.0	lb	1	150.00	15										""
2025-11-06	1	-1603362153						2	200.00	10										
2025-11-06	1	-1603362153						3	200.00	8										
2025-11-06	1	-1603362153						4	200.00	6										
2025-11-06	1	-1679107088	"Tri Pecor Cable Down"	158.5	4,650.0	110.0	lb	1	90.00	15										""
2025-11-06	1	-1679107088						2	110.00	12										
2025-11-06	1	-1679107088						3	110.00	10										
2025-11-06	1	-1679107088						4	110.00	8										
2025-11-06	1	18	"Triceps Kickbacks (Dumbbell)"	66.7	1,300.0	50.0	lb	1	50.00	10										""
2025-11-06	1	18						2	50.00	8										
2025-11-06	1	18						3	50.00	8										
2025-11-06	1	293	"Bench Press (Smith Machine)"	280.1	7,140.0	210.0	lb	1	140.00	15										""
2025-11-06	1	293						2	210.00	10										
2025-11-06	1	293						3	210.00	8										
2025-11-06	1	293						4	210.00	6										
2025-11-06	1	296	"Bench Press (Smith Machine, Incline)"	235.9	5,900.0	190.0	lb	1	140.00	15										""
2025-11-06	1	296						2	190.00	8										
